sample_ID,amplicon,extraction_ID,replicate,alternative_ID,collection_year,collection_month,collection_day,location1,station,stratum,haul,start_dd_lat,stop_dd_lat,start_dd_long,stop_dd_long,Average_depth,depth_range,stratum_depth_meters,Bottom_type,sample_type,depth,sample_volume_liters,sample_collect_device,filter_type,filter_size_micrometer,filter_preservation,time_of_day,project,collected_by,extraction_by,extraction_date,extraction_kit,plate_or_vial,elution_volume_microliters,additional_metadata,accompanying_data
e03771_B_rkfish,rkfish,e03771,B,1B,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03772_B_rkfish,rkfish,e03772,B,1C,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03773_B_rkfish,rkfish,e03773,B,1D,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03774_B_rkfish,rkfish,e03774,B,1E,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,field_blank,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03775_B_rkfish,rkfish,e03775,B,2A,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03776_B_rkfish,rkfish,e03776,B,2B,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03777_B_rkfish,rkfish,e03777,B,2C,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03778_B_rkfish,rkfish,e03778,B,2D,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03779_B_rkfish,rkfish,e03779,B,2E,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,field_blank,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03780_B_rkfish,rkfish,e03780,B,3A,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03781_B_rkfish,rkfish,e03781,B,3B,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03782_B_rkfish,rkfish,e03782,B,3C,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03783_B_rkfish,rkfish,e03783,B,3D,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03784_B_rkfish,rkfish,e03784,B,3E,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,field_blank,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03785_B_rkfish,rkfish,e03785,B,4A,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03786_B_rkfish,rkfish,e03786,B,4B,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03787_B_rkfish,rkfish,e03787,B,4C,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03788_B_rkfish,rkfish,e03788,B,4D,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03789_B_rkfish,rkfish,e03789,B,4E,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,field_blank,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03790_B_rkfish,rkfish,e03790,B,5A,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03791_B_rkfish,rkfish,e03791,B,5B,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03792_B_rkfish,rkfish,e03792,B,5C,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03793_B_rkfish,rkfish,e03793,B,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,,JC,2024_04_24,Qiagen,vial,100,NA,NA
e03794_B_rkfish,rkfish,e03794,B,5D,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03795_B_rkfish,rkfish,e03795,B,5E,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,field_blank,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03796_B_rkfish,rkfish,e03796,B,6A,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03797_B_rkfish,rkfish,e03797,B,6B,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03798_B_rkfish,rkfish,e03798,B,6C,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03799_B_rkfish,rkfish,e03799,B,6D,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,0.5L water filtered; filter in ethanol,trawl
e03800_B_rkfish,rkfish,e03800,B,6E,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,field_blank,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03801_B_rkfish,rkfish,e03801,B,7A,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03802_B_rkfish,rkfish,e03802,B,7B,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03803_B_rkfish,rkfish,e03803,B,7C,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03804_B_rkfish,rkfish,e03804,B,7D,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03805_B_rkfish,rkfish,e03805,B,7E,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,field_blank,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03806_B_rkfish,rkfish,e03806,B,9A,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03807_B_rkfish,rkfish,e03807,B,9B,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03808_B_rkfish,rkfish,e03808,B,9C,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03809_B_rkfish,rkfish,e03809,B,9D,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03810_B_rkfish,rkfish,e03810,B,9E,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,field_blank,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03811_B_rkfish,rkfish,e03811,B,11A,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03812_B_rkfish,rkfish,e03812,B,11B,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03813_B_rkfish,rkfish,e03813,B,11C,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03814_B_rkfish,rkfish,e03814,B,11D,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03815_B_rkfish,rkfish,e03815,B,11E,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol; filter was bright orange,trawl
e03816_B_rkfish,rkfish,e03816,B,12A,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03817_B_rkfish,rkfish,e03817,B,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_19,Qiagen,vial,100,NA,NA
e03818_B_rkfish,rkfish,e03818,B,12B,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03819_B_rkfish,rkfish,e03819,B,12C,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03820_B_rkfish,rkfish,e03820,B,12D,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03821_B_rkfish,rkfish,e03821,B,12E,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,field_blank,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol; orange filter,trawl
e03822_B_rkfish,rkfish,e03822,B,13A,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03823_B_rkfish,rkfish,e03823,B,13B,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03824_B_rkfish,rkfish,e03824,B,13C,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03825_B_rkfish,rkfish,e03825,B,13D,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03826_B_rkfish,rkfish,e03826,B,13E,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03827_B_rkfish,rkfish,e03827,B,14A,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03828_B_rkfish,rkfish,e03828,B,14B,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03829_B_rkfish,rkfish,e03829,B,14C,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03830_B_rkfish,rkfish,e03830,B,14D,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03831_B_rkfish,rkfish,e03831,B,14E,2023,7,16,GOA,284-169,41,14,59.74183333,59.74766667,-146.5556667,-146.5586667,76.5,66-68,0-100,UT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:59,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03832_B_rkfish,rkfish,e03832,B,18A,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03833_B_rkfish,rkfish,e03833,B,18B,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03834_B_rkfish,rkfish,e03834,B,18C,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03835_B_rkfish,rkfish,e03835,B,18D,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,sample,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03836_B_rkfish,rkfish,e03836,B,18E,2023,7,23,GOA,379-141,40,18,58.3755,58.375,-138.7078333,-138.7001667,61.25,43-74,0-100,UNKUT,field_blank,62,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:53,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03837_B_rkfish,rkfish,e03837,B,23A,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03838_B_rkfish,rkfish,e03838,B,23B,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03839_B_rkfish,rkfish,e03839,B,23C,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03840_B_rkfish,rkfish,e03840,B,23D,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,sample,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03841_B_rkfish,rkfish,e03841,B,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_26,Qiagen,vial,100,NA,NA
e03842_B_rkfish,rkfish,e03842,B,23E,2023,7,26,GOA,408-121,150,23,57.49016667,57.489,-136.3161667,-136.3128333,139.25,173-176,100-200,T,field_blank,140,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:07,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,trawl
e03843_B_rkfish,rkfish,e03843,B,29A,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03844_B_rkfish,rkfish,e03844,B,29B,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03845_B_rkfish,rkfish,e03845,B,29C,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
